"","id","timestamp","age","country","gender","instrument_xp","instrument_desc","music_xp","music_desc","genres","excerpt","color_position","color","expression"
"1416",138,"2022-10-21 17:09:24",16,"Brazil","male","yes","Ukulele, mais de dois anos","no","Eu não tenho experiência com criação de música.","Brega, mpb, axé, música cigana, etc....  Todo dia","02","color_3","green","Tender"
"1417",140,"2022-10-21 17:16:21",29,"Peru","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","Rock, pop, salsa, reggaeton, cumbias, soundtracksI listen to music every day","02","color_3","violet","Tender"
"1418",141,"2022-10-21 17:23:36",32,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Pagode, 5 x por semana","02","color_3","blue","Tender"
"1419",155,"2022-10-21 19:47:50",25,"Brazil","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to music every day, but I vary a lot in terms of genders.Mostly eletronic, rap, rock, brazilian funk and pop","02","color_3","cyan","Tender"
"1420",12,"2022-10-20 20:27:06",28,"Ireland","nonbinary","yes","Keyboard, guitar, recorder, each poorly and for a short time (2-3 years). ","yes","Electronic music using Ableton, both from scratch and using samples (other songs, recorded/generated sounds). ","Electronic, house, k-pop, bossa nova, pop ballads, country, indie, disco. I listen to music about 5 out of 7 days in the week. ","03","color_3","green","Sorrow"
"1421",21,"2022-10-21 07:30:15",24,"Sweden","male","yes","Piano 2 years, accordion 5 years","no","I don't have any experience with creating music.","Rock, rap, ballads, jazz, pop, edm, folk, choral, orchestral, piano. ~1H/day","03","color_3","violet","Sorrow"
"1422",26,"2022-10-21 08:16:18",22,"Italia","male","yes","Horn, 3 years","no","I don't have any experience with creating music.","Mostly house and dance, but open to other genres as well. At least once every 3-4 days.","03","color_3","yellow","Sorrow"
"1423",28,"2022-10-21 08:30:04",24,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop, indie rock, electronic","03","color_3","violet","Sorrow"
"1424",35,"2022-10-21 11:26:53",38,"India","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Old BollywoodAlmost Daily","03","color_3","cyan","Sorrow"
"1425",38,"2022-10-21 12:06:13",38,"Brazil","female","yes","Piano. 3 anos","no","Eu não tenho experiência com criação de música.","Mpb, sertanejo, pagode, samba","03","color_3","green","Sorrow"
"1426",69,"2022-10-21 12:54:18",34,"Brazil","male","yes","Piano(7 anos), Violão(20 anos) e Guitarra(15 anos)","no","Eu não tenho experiência com criação de música.","Hardcore, Rock, Rap, HipHop, Sertanejo e Pagode, todos os dias.","03","color_3","yellow","Sorrow"
"1427",76,"2022-10-21 13:08:36",69,"Brazil","female","yes","Acordeon","no","Eu não tenho experiência com criação de música.","Rock balada","03","color_3","green","Sorrow"
"1428",82,"2022-10-21 13:20:17",29,"Brazil","female","yes","Violão, apenas aprendi o básico por 6 meses.","no","Eu não tenho experiência com criação de música.","Rock e suas variações, MPB, forró tradicional (pé de Serra, rastapé, etc), pop, funk, brega, músicas festivas pernambucanas (frevo, maracatu, coco, etc).","03","color_3","red","Sorrow"
"1429",83,"2022-10-21 13:21:55",43,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock","03","color_3","violet","Sorrow"
"1430",86,"2022-10-21 13:32:49",50,"Brazil","female","yes","Eu toquei instrumento de percussão","yes","Eu faço poemas e as vezes coloco melodias neles.so por brincadeira ","Todas que tocam a alma. Do brega ao clássico.","03","color_3","green","Sorrow"
"1431",88,"2022-10-21 13:37:33",72,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Romântica ","03","color_3","cyan","Sorrow"
"1432",89,"2022-10-21 13:38:55",60,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Gosto de MPB e música para relaxamento. Não tenho uma frequência regular.","03","color_3","green","Sorrow"
"1433",102,"2022-10-21 14:14:57",64,"Brazil","female","yes","Eu não toco instrumentos.Piano 4 anos Violão 6 meses","no","Eu não tenho experiência com criação de música.","Música clássica, MPB, Rock. ","03","color_3","cyan","Sorrow"
"1434",105,"2022-10-21 14:42:31",23,"Sweden","male","yes","Piano, 8 years","yes","Electronic genres, mostly Drum ","EDM, IDM, Video game music, hip hop, classical","03","color_3","red","Sorrow"
"1435",106,"2022-10-21 14:48:10",65,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB chorinho","03","color_3","orange","Sorrow"
"1436",107,"2022-10-21 14:49:33",62,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Todos os tipos.Pagode, samba, sertaneja, MPB, bolero, forró, chorinho, etc...","03","color_3","magenta","Sorrow"
"1437",111,"2022-10-21 15:01:36",58,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Música popular brasileira, música erudita, músicas religiosas","03","color_3","orange","Sorrow"
"1438",128,"2022-10-21 16:19:22",46,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Mpb, pop-rock brasil, disco, dance, ","03","color_3","red","Sorrow"
"1439",155,"2022-10-21 19:47:50",25,"Brazil","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to music every day, but I vary a lot in terms of genders.Mostly eletronic, rap, rock, brazilian funk and pop","03","color_3","violet","Sorrow"
"1440",12,"2022-10-20 20:27:06",28,"Ireland","nonbinary","yes","Keyboard, guitar, recorder, each poorly and for a short time (2-3 years). ","yes","Electronic music using Ableton, both from scratch and using samples (other songs, recorded/generated sounds). ","Electronic, house, k-pop, bossa nova, pop ballads, country, indie, disco. I listen to music about 5 out of 7 days in the week. ","04","color_3","magenta","Sorrow"
"1441",14,"2022-10-20 20:35:10",23,"Sweden","female","yes","Violin, 4 years ","no","I don't have any experience with creating music.","Many different, Electronic, post-punk, poprock etc.","04","color_3","red","Sorrow"
"1442",21,"2022-10-21 07:30:15",24,"Sweden","male","yes","Piano 2 years, accordion 5 years","no","I don't have any experience with creating music.","Rock, rap, ballads, jazz, pop, edm, folk, choral, orchestral, piano. ~1H/day","04","color_3","cyan","Sorrow"
"1443",28,"2022-10-21 08:30:04",24,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop, indie rock, electronic","04","color_3","magenta","Sorrow"
"1444",35,"2022-10-21 11:26:53",38,"India","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Old BollywoodAlmost Daily","04","color_3","blue","Sorrow"
"1445",38,"2022-10-21 12:06:13",38,"Brazil","female","yes","Piano. 3 anos","no","Eu não tenho experiência com criação de música.","Mpb, sertanejo, pagode, samba","04","color_3","orange","Sorrow"
"1446",52,"2022-10-21 12:36:44",43,"Brazil","female","yes","Piano , 2 anos ","no","Eu não tenho experiência com criação de música.","Pop rock , clássica , ","04","color_3","magenta","Sorrow"
"1447",53," 2022-10-21 12:36:44",43,"Brazil","female","yes","Piano , 2 anos ","no","Eu não tenho experiência com criação de música.","Pop rock , clássica , ","04","color_3","magenta","Sorrow"
"1448",61,"2022-10-21 12:47:21",33,"Brazil","male","yes","Teclado 2 anos","no","Eu não tenho experiência com criação de música.","Rock, rap, diariamente","04","color_3","magenta","Sorrow"
"1449",69,"2022-10-21 12:54:18",34,"Brazil","male","yes","Piano(7 anos), Violão(20 anos) e Guitarra(15 anos)","no","Eu não tenho experiência com criação de música.","Hardcore, Rock, Rap, HipHop, Sertanejo e Pagode, todos os dias.","04","color_3","cyan","Sorrow"
"1450",76,"2022-10-21 13:08:36",69,"Brazil","female","yes","Acordeon","no","Eu não tenho experiência com criação de música.","Rock balada","04","color_3","magenta","Sorrow"
"1451",83,"2022-10-21 13:21:55",43,"Brazil","male","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock","04","color_3","green","Sorrow"
"1452",86,"2022-10-21 13:32:49",50,"Brazil","female","yes","Eu toquei instrumento de percussão","yes","Eu faço poemas e as vezes coloco melodias neles.so por brincadeira ","Todas que tocam a alma. Do brega ao clássico.","04","color_3","orange","Sorrow"
"1453",88,"2022-10-21 13:37:33",72,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Romântica ","04","color_3","cyan","Sorrow"
"1454",102,"2022-10-21 14:14:57",64,"Brazil","female","yes","Eu não toco instrumentos.Piano 4 anos Violão 6 meses","no","Eu não tenho experiência com criação de música.","Música clássica, MPB, Rock. ","04","color_3","cyan","Sorrow"
"1455",103,"2022-10-21 14:36:19",44,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Sou bem eclética. Ouço de acordo com o astral do dia.","04","color_3","green","Sorrow"
"1456",105,"2022-10-21 14:42:31",23,"Sweden","male","yes","Piano, 8 years","yes","Electronic genres, mostly Drum ","EDM, IDM, Video game music, hip hop, classical","04","color_3","blue","Sorrow"
"1457",111,"2022-10-21 15:01:36",58,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Música popular brasileira, música erudita, músicas religiosas","04","color_3","orange","Sorrow"
"1458",129,"2022-10-21 16:29:15",61,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB","04","color_3","cyan","Sorrow"
"1459",133,"2022-10-21 16:53:08",39,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB, pop rock nacional e internacional, eletrônica,samba dentre outras e ouço diariamente, mas nem todo dia os mesmos ritmos.","04","color_3","orange","Sorrow"
"1460",138,"2022-10-21 17:09:24",16,"Brazil","male","yes","Ukulele, mais de dois anos","no","Eu não tenho experiência com criação de música.","Brega, mpb, axé, música cigana, etc....  Todo dia","04","color_3","orange","Sorrow"
"1461",140,"2022-10-21 17:16:21",29,"Peru","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","Rock, pop, salsa, reggaeton, cumbias, soundtracksI listen to music every day","04","color_3","blue","Sorrow"
"1462",155,"2022-10-21 19:47:50",25,"Brazil","male","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to music every day, but I vary a lot in terms of genders.Mostly eletronic, rap, rock, brazilian funk and pop","04","color_3","violet","Sorrow"
"1463",3,"2022-10-20 11:49:31",25,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","I listen to all kind of genres, every day. It can be everything from alternative rock to songs fro musicals.","05","color_3","green","Joy"
"1464",11,"2022-10-20 20:17:32",22,"China","female","yes","Flute for 5 years","no","I don't have any experience with creating music.","Classic Jazzpop","05","color_3","yellow","Joy"
"1465",12,"2022-10-20 20:27:06",28,"Ireland","nonbinary","yes","Keyboard, guitar, recorder, each poorly and for a short time (2-3 years). ","yes","Electronic music using Ableton, both from scratch and using samples (other songs, recorded/generated sounds). ","Electronic, house, k-pop, bossa nova, pop ballads, country, indie, disco. I listen to music about 5 out of 7 days in the week. ","05","color_3","orange","Joy"
"1466",16,"2022-10-20 20:42:41",28,"Ireland","male","yes","Mostly acoustic guitar, some electric","no","I don't have any experience with creating music.","Soft/class rock, folk/acoustic, easy listening, pop, country, metal, some bossa nova, some electronic/dance","05","color_3","orange","Joy"
"1467",20,"2022-10-21 07:18:41",28,"China","female","yes","clarinet 8yearsaccordion 12years","no","I don't have any experience with creating music.","pop，pure music2hours a week","05","color_3","orange","Joy"
"1468",21,"2022-10-21 07:30:15",24,"Sweden","male","yes","Piano 2 years, accordion 5 years","no","I don't have any experience with creating music.","Rock, rap, ballads, jazz, pop, edm, folk, choral, orchestral, piano. ~1H/day","05","color_3","magenta","Joy"
"1469",25,"2022-10-21 07:57:27",22,"Italia","male","yes","Guitar ","no","I don't have any experience with creating music.","Rock, Pop, Metal, Techno, Techno-house, Indie","05","color_3","green","Joy"
"1470",26,"2022-10-21 08:16:18",22,"Italia","male","yes","Horn, 3 years","no","I don't have any experience with creating music.","Mostly house and dance, but open to other genres as well. At least once every 3-4 days.","05","color_3","cyan","Joy"
"1471",28,"2022-10-21 08:30:04",24,"Sweden","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Pop, indie rock, electronic","05","color_3","magenta","Joy"
"1472",35,"2022-10-21 11:26:53",38,"India","female","no","I don't play any instrument.","no","I don't have any experience with creating music.","Old BollywoodAlmost Daily","05","color_3","magenta","Joy"
"1473",38,"2022-10-21 12:06:13",38,"Brazil","female","yes","Piano. 3 anos","no","Eu não tenho experiência com criação de música.","Mpb, sertanejo, pagode, samba","05","color_3","orange","Joy"
"1474",49,"2022-10-21 12:31:51",38,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Sou eclética. Ouço música diariamente.","05","color_3","orange","Joy"
"1475",61,"2022-10-21 12:47:21",33,"Brazil","male","yes","Teclado 2 anos","no","Eu não tenho experiência com criação de música.","Rock, rap, diariamente","05","color_3","red","Joy"
"1476",67,"2022-10-21 12:52:11",28,"Brazil","male","yes","Violão e guitarra por quase 20 anos.","no","Eu não tenho experiência com criação de música.","Rock, Jazz, Pop, Brasilidades, R","05","color_3","green","Joy"
"1477",68,"2022-10-21 12:52:21",48,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","Rock. Diariamente.","05","color_3","blue","Joy"
"1478",69,"2022-10-21 12:54:18",34,"Brazil","male","yes","Piano(7 anos), Violão(20 anos) e Guitarra(15 anos)","no","Eu não tenho experiência com criação de música.","Hardcore, Rock, Rap, HipHop, Sertanejo e Pagode, todos os dias.","05","color_3","cyan","Joy"
"1479",73,"2022-10-21 13:02:29",51,"Brazil","female","no","Eu não toco instrumentos.","no","Eu não tenho experiência com criação de música.","MPB, Jazz","05","color_3","yellow","Joy"
